arquivo,sinal,pessoa,rep,fonte,origem,bytes,validado,estado
pessoaM08_sinal-medo_rep04.mp4,medo,M08,04,minds,16MedoSinalizador08-4.mp4,47250864,conferir,baixado
pessoaM08_sinal-medo_rep05.mp4,medo,M08,05,minds,16MedoSinalizador08-5.mp4,57810592,conferir,baixado
pessoaM10_sinal-medo_rep01.mp4,medo,M10,01,minds,16MedoSinalizador10-1.mp4,40608383,conferir,baixado
pessoaM10_sinal-medo_rep02.mp4,medo,M10,02,minds,16MedoSinalizador10-2.mp4,50633280,conferir,baixado
pessoaM10_sinal-medo_rep03.mp4,medo,M10,03,minds,16MedoSinalizador10-3.mp4,43307399,conferir,baixado
pessoaM10_sinal-medo_rep04.mp4,medo,M10,04,minds,16MedoSinalizador10-4.mp4,44789508,conferir,baixado
pessoaM10_sinal-medo_rep05.mp4,medo,M10,05,minds,16MedoSinalizador10-5.mp4,38579891,conferir,baixado
pessoaM11_sinal-medo_rep01.mp4,medo,M11,01,minds,16MedoSinalizador11-1.mp4,79921322,conferir,baixado
pessoaM11_sinal-medo_rep02.mp4,medo,M11,02,minds,16MedoSinalizador11-2.mp4,74386478,conferir,baixado
pessoaM11_sinal-medo_rep03.mp4,medo,M11,03,minds,16MedoSinalizador11-3.mp4,75912560,conferir,baixado
pessoaM11_sinal-medo_rep04.mp4,medo,M11,04,minds,16MedoSinalizador11-4.mp4,71422165,conferir,baixado
pessoaM11_sinal-medo_rep05.mp4,medo,M11,05,minds,16MedoSinalizador11-5.mp4,69562195,conferir,baixado
pessoaM12_sinal-medo_rep01.mp4,medo,M12,01,minds,16MedoSinalizador12-1.mp4,63289407,conferir,baixado
pessoaM12_sinal-medo_rep02.mp4,medo,M12,02,minds,16MedoSinalizador12-2.mp4,77840600,conferir,baixado
pessoaM12_sinal-medo_rep03.mp4,medo,M12,03,minds,16MedoSinalizador12-3.mp4,83510435,conferir,baixado
pessoaM12_sinal-medo_rep04.mp4,medo,M12,04,minds,16MedoSinalizador12-4.mp4,64872481,conferir,baixado
pessoaM12_sinal-medo_rep05.mp4,medo,M12,05,minds,16MedoSinalizador12-5.mp4,76823935,conferir,baixado
pessoaV01_sinal-medo_rep01.mp4,medo,V01,01,vlibrasil,videos UFPE (V-LIBRASIL)/data/Com medo_Articulador1.mp4,4477270,conferir,baixado
pessoaV02_sinal-medo_rep01.mp4,medo,V02,01,vlibrasil,videos UFPE (V-LIBRASIL)/data/Com medo_Articulador2.mp4,2897444,conferir,baixado
pessoaV03_sinal-medo_rep01.mp4,medo,V03,01,vlibrasil,videos UFPE (V-LIBRASIL)/data/Com medo_Articulador3.mp4,584208,conferir,baixado
pessoaM01_sinal-ruim_rep01.mp4,ruim,M01,01,minds,17RuimSinalizador01-1.mp4,43422900,sim,baixado
pessoaM01_sinal-ruim_rep02.mp4,ruim,M01,02,minds,17RuimSinalizador01-2.mp4,40200403,sim,baixado
pessoaM01_sinal-ruim_rep03.mp4,ruim,M01,03,minds,17RuimSinalizador01-3.mp4,46268413,sim,baixado
pessoaM01_sinal-ruim_rep04.mp4,ruim,M01,04,minds,17RuimSinalizador01-4.mp4,40774431,sim,baixado
pessoaM01_sinal-ruim_rep05.mp4,ruim,M01,05,minds,17RuimSinalizador01-5.mp4,45136020,sim,baixado
pessoaM02_sinal-ruim_rep01.mp4,ruim,M02,01,minds,17RuimSinalizador02-1.mp4,42158135,sim,baixado
pessoaM02_sinal-ruim_rep02.mp4,ruim,M02,02,minds,17RuimSinalizador02-2.mp4,43760649,sim,baixado
pessoaM02_sinal-ruim_rep03.mp4,ruim,M02,03,minds,17RuimSinalizador02-3.mp4,53479164,sim,baixado
pessoaM02_sinal-ruim_rep04.mp4,ruim,M02,04,minds,17RuimSinalizador02-4.mp4,53226679,sim,baixado
pessoaM02_sinal-ruim_rep05.mp4,ruim,M02,05,minds,17RuimSinalizador02-5.mp4,52740278,sim,baixado
pessoaM05_sinal-ruim_rep01.mp4,ruim,M05,01,minds,17RuimSinalizador05-1.mp4,58917485,sim,baixado
pessoaM05_sinal-ruim_rep02.mp4,ruim,M05,02,minds,17RuimSinalizador05-2.mp4,55448776,sim,baixado
pessoaM05_sinal-ruim_rep03.mp4,ruim,M05,03,minds,17RuimSinalizador05-3.mp4,49712672,sim,baixado
pessoaM05_sinal-ruim_rep04.mp4,ruim,M05,04,minds,17RuimSinalizador05-4.mp4,48153184,sim,baixado
pessoaM05_sinal-ruim_rep05.mp4,ruim,M05,05,minds,17RuimSinalizador05-5.mp4,46971739,sim,baixado
pessoaM06_sinal-ruim_rep01.mp4,ruim,M06,01,minds,17RuimSinalizador06-1.mp4,60900262,sim,baixado
pessoaM06_sinal-ruim_rep02.mp4,ruim,M06,02,minds,17RuimSinalizador06-2.mp4,58406768,sim,baixado
pessoaM06_sinal-ruim_rep03.mp4,ruim,M06,03,minds,17RuimSinalizador06-3.mp4,51454857,sim,baixado
pessoaM06_sinal-ruim_rep04.mp4,ruim,M06,04,minds,17RuimSinalizador06-4.mp4,55500650,sim,baixado
pessoaM06_sinal-ruim_rep05.mp4,ruim,M06,05,minds,17RuimSinalizador06-5.mp4,58141431,sim,baixado
pessoaM08_sinal-ruim_rep01.mp4,ruim,M08,01,minds,17RuimSinalizador08-1.mp4,57563178,sim,baixado
pessoaM08_sinal-ruim_rep02.mp4,ruim,M08,02,minds,17RuimSinalizador08-2.mp4,61679978,sim,baixado
pessoaM08_sinal-ruim_rep03.mp4,ruim,M08,03,minds,17RuimSinalizador08-3.mp4,62485336,sim,baixado
pessoaM08_sinal-ruim_rep04.mp4,ruim,M08,04,minds,17RuimSinalizador08-4.mp4,50579664,sim,baixado
pessoaM08_sinal-ruim_rep05.mp4,ruim,M08,05,minds,17RuimSinalizador08-5.mp4,59354344,sim,baixado
pessoaM10_sinal-ruim_rep01.mp4,ruim,M10,01,minds,17RuimSinalizador10-1.mp4,38757674,sim,baixado
pessoaM10_sinal-ruim_rep02.mp4,ruim,M10,02,minds,17RuimSinalizador10-2.mp4,50339284,sim,baixado
pessoaM10_sinal-ruim_rep03.mp4,ruim,M10,03,minds,17RuimSinalizador10-3.mp4,39917845,sim,baixado
pessoaM10_sinal-ruim_rep04.mp4,ruim,M10,04,minds,17RuimSinalizador10-4.mp4,37975429,sim,baixado
pessoaM10_sinal-ruim_rep05.mp4,ruim,M10,05,minds,17RuimSinalizador10-5.mp4,63079957,sim,baixado
pessoaM11_sinal-ruim_rep01.mp4,ruim,M11,01,minds,17RuimSinalizador11-1.mp4,88011264,sim,baixado
pessoaM11_sinal-ruim_rep02.mp4,ruim,M11,02,minds,17RuimSinalizador11-2.mp4,81986295,sim,baixado
pessoaM11_sinal-ruim_rep03.mp4,ruim,M11,03,minds,17RuimSinalizador11-3.mp4,80489992,sim,baixado
pessoaM11_sinal-ruim_rep04.mp4,ruim,M11,04,minds,17RuimSinalizador11-4.mp4,81377691,sim,baixado
pessoaM11_sinal-ruim_rep05.mp4,ruim,M11,05,minds,17RuimSinalizador11-5.mp4,77352442,sim,baixado
pessoaM12_sinal-ruim_rep01.mp4,ruim,M12,01,minds,17RuimSinalizador12-1.mp4,64841153,sim,baixado
pessoaM12_sinal-ruim_rep02.mp4,ruim,M12,02,minds,17RuimSinalizador12-2.mp4,88362112,sim,baixado
pessoaM12_sinal-ruim_rep03.mp4,ruim,M12,03,minds,17RuimSinalizador12-3.mp4,79595014,sim,baixado
pessoaM12_sinal-ruim_rep04.mp4,ruim,M12,04,minds,17RuimSinalizador12-4.mp4,77484114,sim,baixado
pessoaM12_sinal-ruim_rep05.mp4,ruim,M12,05,minds,17RuimSinalizador12-5.mp4,80742276,sim,baixado
pessoaV01_sinal-ruim_rep01.mp4,ruim,V01,01,vlibrasil,videos UFPE (V-LIBRASIL)/data/Ruim_Articulador1.mp4,921554,sim,baixado
pessoaV02_sinal-ruim_rep01.mp4,ruim,V02,01,vlibrasil,videos UFPE (V-LIBRASIL)/data/Ruim_Articulador2.mp4,957928,sim,baixado
pessoaV03_sinal-ruim_rep01.mp4,ruim,V03,01,vlibrasil,videos UFPE (V-LIBRASIL)/data/Ruim_Articulador3.mp4,3202867,sim,baixado
pessoaM01_sinal-sapo_rep01.mp4,sapo,M01,01,minds,18SapoSinalizador01-1.mp4,36898863,conferir,baixado
pessoaM01_sinal-sapo_rep02.mp4,sapo,M01,02,minds,18SapoSinalizador01-2.mp4,43961098,conferir,baixado
pessoaM01_sinal-sapo_rep03.mp4,sapo,M01,03,minds,18SapoSinalizador01-3.mp4,41600972,conferir,baixado
pessoaM01_sinal-sapo_rep04.mp4,sapo,M01,04,minds,18SapoSinalizador01-4.mp4,46462164,conferir,baixado
pessoaM01_sinal-sapo_rep05.mp4,sapo,M01,05,minds,18SapoSinalizador01-5.mp4,42547824,conferir,baixado
pessoaM02_sinal-sapo_rep01.mp4,sapo,M02,01,minds,18SapoSinalizador02-1.mp4,62664262,conferir,baixado
pessoaM02_sinal-sapo_rep02.mp4,sapo,M02,02,minds,18SapoSinalizador02-2.mp4,46640980,conferir,baixado
pessoaM02_sinal-sapo_rep03.mp4,sapo,M02,03,minds,18SapoSinalizador02-3.mp4,53486605,conferir,baixado
pessoaM02_sinal-sapo_rep04.mp4,sapo,M02,04,minds,18SapoSinalizador02-4.mp4,52527434,conferir,baixado
pessoaM02_sinal-sapo_rep05.mp4,sapo,M02,05,minds,18SapoSinalizador02-5.mp4,45590013,conferir,baixado
pessoaM05_sinal-sapo_rep01.mp4,sapo,M05,01,minds,18SapoSinalizador05-1.mp4,75247101,conferir,baixado
pessoaM05_sinal-sapo_rep02.mp4,sapo,M05,02,minds,18SapoSinalizador05-2.mp4,74590210,conferir,baixado
pessoaM05_sinal-sapo_rep03.mp4,sapo,M05,03,minds,18SapoSinalizador05-3.mp4,72196316,conferir,baixado
pessoaM05_sinal-sapo_rep04.mp4,sapo,M05,04,minds,18SapoSinalizador05-4.mp4,61684658,conferir,baixado
pessoaM05_sinal-sapo_rep05.mp4,sapo,M05,05,minds,18SapoSinalizador05-5.mp4,62710924,conferir,baixado
pessoaM06_sinal-sapo_rep01.mp4,sapo,M06,01,minds,18SapoSinalizador06-1.mp4,68560706,conferir,baixado
pessoaM06_sinal-sapo_rep02.mp4,sapo,M06,02,minds,18SapoSinalizador06-2.mp4,73935363,conferir,baixado
pessoaM06_sinal-sapo_rep03.mp4,sapo,M06,03,minds,18SapoSinalizador06-3.mp4,79237156,conferir,baixado
pessoaM06_sinal-sapo_rep04.mp4,sapo,M06,04,minds,18SapoSinalizador06-4.mp4,67544979,conferir,baixado
pessoaM06_sinal-sapo_rep05.mp4,sapo,M06,05,minds,18SapoSinalizador06-5.mp4,70022350,conferir,baixado
pessoaM08_sinal-sapo_rep01.mp4,sapo,M08,01,minds,18SapoSinalizador08-1.mp4,51827359,conferir,baixado
pessoaM08_sinal-sapo_rep02.mp4,sapo,M08,02,minds,18SapoSinalizador08-2.mp4,57492812,conferir,baixado
pessoaM08_sinal-sapo_rep03.mp4,sapo,M08,03,minds,18SapoSinalizador08-3.mp4,72054683,conferir,baixado
pessoaM08_sinal-sapo_rep04.mp4,sapo,M08,04,minds,18SapoSinalizador08-4.mp4,58323338,conferir,baixado
pessoaM08_sinal-sapo_rep05.mp4,sapo,M08,05,minds,18SapoSinalizador08-5.mp4,59825141,conferir,baixado
pessoaM10_sinal-sapo_rep01.mp4,sapo,M10,01,minds,18SapoSinalizador10-1.mp4,56720907,conferir,baixado
pessoaM10_sinal-sapo_rep02.mp4,sapo,M10,02,minds,18SapoSinalizador10-2.mp4,48467106,conferir,baixado
pessoaM10_sinal-sapo_rep03.mp4,sapo,M10,03,minds,18SapoSinalizador10-3.mp4,46102905,conferir,baixado
pessoaM10_sinal-sapo_rep04.mp4,sapo,M10,04,minds,18SapoSinalizador10-4.mp4,48033626,conferir,baixado
pessoaM10_sinal-sapo_rep05.mp4,sapo,M10,05,minds,18SapoSinalizador10-5.mp4,53532987,conferir,baixado
pessoaM11_sinal-sapo_rep01.mp4,sapo,M11,01,minds,18SapoSinalizador11-1.mp4,73719757,conferir,baixado
pessoaM11_sinal-sapo_rep02.mp4,sapo,M11,02,minds,18SapoSinalizador11-2.mp4,86343871,conferir,baixado
pessoaM11_sinal-sapo_rep03.mp4,sapo,M11,03,minds,18SapoSinalizador11-3.mp4,79243672,conferir,baixado
pessoaM11_sinal-sapo_rep04.mp4,sapo,M11,04,minds,18SapoSinalizador11-4.mp4,93801195,conferir,baixado
pessoaM11_sinal-sapo_rep05.mp4,sapo,M11,05,minds,18SapoSinalizador11-5.mp4,89163756,conferir,baixado
pessoaM12_sinal-sapo_rep01.mp4,sapo,M12,01,minds,18SapoSinalizador12-1.mp4,99312235,conferir,baixado
pessoaM12_sinal-sapo_rep02.mp4,sapo,M12,02,minds,18SapoSinalizador12-2.mp4,105054544,conferir,baixado
pessoaM12_sinal-sapo_rep03.mp4,sapo,M12,03,minds,18SapoSinalizador12-3.mp4,93900975,conferir,baixado
pessoaM12_sinal-sapo_rep04.mp4,sapo,M12,04,minds,18SapoSinalizador12-4.mp4,103641429,conferir,baixado
pessoaM12_sinal-sapo_rep05.mp4,sapo,M12,05,minds,18SapoSinalizador12-5.mp4,94522295,conferir,baixado
pessoaV01_sinal-sapo_rep01.mp4,sapo,V01,01,vlibrasil,videos UFPE (V-LIBRASIL)/data/Rã (sapo)_Articulador1.mp4,4878904,conferir,baixado
pessoaV02_sinal-sapo_rep01.mp4,sapo,V02,01,vlibrasil,videos UFPE (V-LIBRASIL)/data/Rã (sapo)_Articulador2.mp4,4294117,conferir,baixado
pessoaV03_sinal-sapo_rep01.mp4,sapo,V03,01,vlibrasil,videos UFPE (V-LIBRASIL)/data/Rã (sapo)_Articulador3.mp4,1209575,conferir,baixado
pessoaM01_sinal-vacina_rep01.mp4,vacina,M01,01,minds,19VacinaSinalizador01-1.mp4,49602923,sim,baixado
pessoaM01_sinal-vacina_rep02.mp4,vacina,M01,02,minds,19VacinaSinalizador01-2.mp4,36779120,sim,baixado
pessoaM01_sinal-vacina_rep03.mp4,vacina,M01,03,minds,19VacinaSinalizador01-3.mp4,43447779,sim,baixado
pessoaM01_sinal-vacina_rep04.mp4,vacina,M01,04,minds,19VacinaSinalizador01-4.mp4,33093684,sim,baixado
pessoaM01_sinal-vacina_rep05.mp4,vacina,M01,05,minds,19VacinaSinalizador01-5.mp4,49837236,sim,baixado
pessoaM02_sinal-vacina_rep01.mp4,vacina,M02,01,minds,19VacinaSinalizador02-1.mp4,45072718,sim,baixado
pessoaM02_sinal-vacina_rep02.mp4,vacina,M02,02,minds,19VacinaSinalizador02-2.mp4,42353981,sim,baixado
pessoaM02_sinal-vacina_rep03.mp4,vacina,M02,03,minds,19VacinaSinalizador02-3.mp4,57257606,sim,baixado
pessoaM02_sinal-vacina_rep04.mp4,vacina,M02,04,minds,19VacinaSinalizador02-4.mp4,48412979,sim,baixado
pessoaM02_sinal-vacina_rep05.mp4,vacina,M02,05,minds,19VacinaSinalizador02-5.mp4,58352640,sim,baixado
pessoaM05_sinal-vacina_rep01.mp4,vacina,M05,01,minds,19VacinaSinalizador05-1.mp4,67685316,sim,baixado
pessoaM05_sinal-vacina_rep02.mp4,vacina,M05,02,minds,19VacinaSinalizador05-2.mp4,52733663,sim,baixado
pessoaM05_sinal-vacina_rep03.mp4,vacina,M05,03,minds,19VacinaSinalizador05-3.mp4,53749101,sim,baixado
pessoaM05_sinal-vacina_rep04.mp4,vacina,M05,04,minds,19VacinaSinalizador05-4.mp4,51723959,sim,baixado
pessoaM05_sinal-vacina_rep05.mp4,vacina,M05,05,minds,19VacinaSinalizador05-5.mp4,61223502,sim,baixado
pessoaM06_sinal-vacina_rep01.mp4,vacina,M06,01,minds,19VacinaSinalizador06-1.mp4,62066404,sim,baixado
pessoaM06_sinal-vacina_rep02.mp4,vacina,M06,02,minds,19VacinaSinalizador06-2.mp4,64587784,sim,baixado
pessoaM06_sinal-vacina_rep03.mp4,vacina,M06,03,minds,19VacinaSinalizador06-3.mp4,66749875,sim,baixado
pessoaM06_sinal-vacina_rep04.mp4,vacina,M06,04,minds,19VacinaSinalizador06-4.mp4,47791031,sim,baixado
pessoaM06_sinal-vacina_rep05.mp4,vacina,M06,05,minds,19VacinaSinalizador06-5.mp4,66789942,sim,baixado
pessoaM08_sinal-vacina_rep01.mp4,vacina,M08,01,minds,19VacinaSinalizador08-1.mp4,42352884,sim,baixado
pessoaM08_sinal-vacina_rep02.mp4,vacina,M08,02,minds,19VacinaSinalizador08-2.mp4,45835909,sim,baixado
pessoaM08_sinal-vacina_rep03.mp4,vacina,M08,03,minds,19VacinaSinalizador08-3.mp4,43500603,sim,baixado
pessoaM08_sinal-vacina_rep04.mp4,vacina,M08,04,minds,19VacinaSinalizador08-4.mp4,52210740,sim,baixado
pessoaM08_sinal-vacina_rep05.mp4,vacina,M08,05,minds,19VacinaSinalizador08-5.mp4,53942957,sim,baixado
pessoaM10_sinal-vacina_rep01.mp4,vacina,M10,01,minds,19VacinaSinalizador10-1.mp4,43519308,sim,baixado
pessoaM10_sinal-vacina_rep02.mp4,vacina,M10,02,minds,19VacinaSinalizador10-2.mp4,46152635,sim,baixado
pessoaM10_sinal-vacina_rep03.mp4,vacina,M10,03,minds,19VacinaSinalizador10-3.mp4,39765954,sim,baixado
pessoaM10_sinal-vacina_rep04.mp4,vacina,M10,04,minds,19VacinaSinalizador10-4.mp4,39621538,sim,baixado
pessoaM10_sinal-vacina_rep05.mp4,vacina,M10,05,minds,19VacinaSinalizador10-5.mp4,44416160,sim,baixado
pessoaM11_sinal-vacina_rep01.mp4,vacina,M11,01,minds,19VacinaSinalizador11-1.mp4,73104538,sim,baixado
pessoaM11_sinal-vacina_rep02.mp4,vacina,M11,02,minds,19VacinaSinalizador11-2.mp4,80201069,sim,baixado
pessoaM11_sinal-vacina_rep03.mp4,vacina,M11,03,minds,19VacinaSinalizador11-3.mp4,92077529,sim,baixado
pessoaM11_sinal-vacina_rep04.mp4,vacina,M11,04,minds,19VacinaSinalizador11-4.mp4,83820210,sim,baixado
pessoaM11_sinal-vacina_rep05.mp4,vacina,M11,05,minds,19VacinaSinalizador11-5.mp4,77319516,sim,baixado
pessoaM12_sinal-vacina_rep01.mp4,vacina,M12,01,minds,19VacinaSinalizador12-1.mp4,73601326,sim,baixado
pessoaM12_sinal-vacina_rep02.mp4,vacina,M12,02,minds,19VacinaSinalizador12-2.mp4,67742589,sim,baixado
pessoaM12_sinal-vacina_rep03.mp4,vacina,M12,03,minds,19VacinaSinalizador12-3.mp4,76583385,sim,baixado
pessoaM12_sinal-vacina_rep04.mp4,vacina,M12,04,minds,19VacinaSinalizador12-4.mp4,75539850,sim,baixado
pessoaM12_sinal-vacina_rep05.mp4,vacina,M12,05,minds,19VacinaSinalizador12-5.mp4,71106927,sim,baixado
pessoaM01_sinal-vontade_rep01.mp4,vontade,M01,01,minds,20VontadeSinalizador01-1.mp4,49184646,sim,baixado
pessoaM01_sinal-vontade_rep02.mp4,vontade,M01,02,minds,20VontadeSinalizador01-2.mp4,47127928,sim,baixado
pessoaM01_sinal-vontade_rep03.mp4,vontade,M01,03,minds,20VontadeSinalizador01-3.mp4,45127572,sim,baixado
pessoaM01_sinal-vontade_rep04.mp4,vontade,M01,04,minds,20VontadeSinalizador01-4.mp4,43694217,sim,baixado
pessoaM01_sinal-vontade_rep05.mp4,vontade,M01,05,minds,20VontadeSinalizador01-5.mp4,46391069,sim,baixado
pessoaM02_sinal-vontade_rep01.mp4,vontade,M02,01,minds,20VontadeSinalizador02-1.mp4,42935192,sim,baixado
pessoaM02_sinal-vontade_rep02.mp4,vontade,M02,02,minds,20VontadeSinalizador02-2.mp4,46244302,sim,baixado
pessoaM02_sinal-vontade_rep03.mp4,vontade,M02,03,minds,20VontadeSinalizador02-3.mp4,48351902,sim,baixado
pessoaM02_sinal-vontade_rep04.mp4,vontade,M02,04,minds,20VontadeSinalizador02-4.mp4,63384052,sim,baixado
pessoaM02_sinal-vontade_rep05.mp4,vontade,M02,05,minds,20VontadeSinalizador02-5.mp4,53041290,sim,baixado
pessoaM05_sinal-vontade_rep01.mp4,vontade,M05,01,minds,20VontadeSinalizador05-1.mp4,54068964,sim,baixado
pessoaM05_sinal-vontade_rep02.mp4,vontade,M05,02,minds,20VontadeSinalizador05-2.mp4,52436779,sim,baixado
pessoaM05_sinal-vontade_rep03.mp4,vontade,M05,03,minds,20VontadeSinalizador05-3.mp4,56601233,sim,baixado
pessoaM05_sinal-vontade_rep04.mp4,vontade,M05,04,minds,20VontadeSinalizador05-4.mp4,58564652,sim,baixado
pessoaM05_sinal-vontade_rep05.mp4,vontade,M05,05,minds,20VontadeSinalizador05-5.mp4,58770989,sim,baixado
pessoaM06_sinal-vontade_rep01.mp4,vontade,M06,01,minds,20VontadeSinalizador06-1.mp4,74664440,sim,baixado
pessoaM06_sinal-vontade_rep02.mp4,vontade,M06,02,minds,20VontadeSinalizador06-2.mp4,60383125,sim,baixado
pessoaM06_sinal-vontade_rep03.mp4,vontade,M06,03,minds,20VontadeSinalizador06-3.mp4,68964432,sim,baixado
pessoaM06_sinal-vontade_rep04.mp4,vontade,M06,04,minds,20VontadeSinalizador06-4.mp4,61951717,sim,baixado
pessoaM06_sinal-vontade_rep05.mp4,vontade,M06,05,minds,20VontadeSinalizador06-5.mp4,70601203,sim,baixado
pessoaM08_sinal-vontade_rep01.mp4,vontade,M08,01,minds,20VontadeSinalizador08-1.mp4,59915298,sim,baixado
pessoaM08_sinal-vontade_rep02.mp4,vontade,M08,02,minds,20VontadeSinalizador08-2.mp4,78380182,sim,baixado
pessoaM08_sinal-vontade_rep03.mp4,vontade,M08,03,minds,20VontadeSinalizador08-3.mp4,72025612,sim,baixado
pessoaM08_sinal-vontade_rep04.mp4,vontade,M08,04,minds,20VontadeSinalizador08-4.mp4,67505462,sim,baixado
pessoaM08_sinal-vontade_rep05.mp4,vontade,M08,05,minds,20VontadeSinalizador08-5.mp4,60463915,sim,baixado
pessoaM10_sinal-vontade_rep01.mp4,vontade,M10,01,minds,20VontadeSinalizador10-1.mp4,39719107,sim,baixado
pessoaM10_sinal-vontade_rep02.mp4,vontade,M10,02,minds,20VontadeSinalizador10-2.mp4,40797239,sim,baixado
pessoaM10_sinal-vontade_rep03.mp4,vontade,M10,03,minds,20VontadeSinalizador10-3.mp4,45501803,sim,baixado
pessoaM10_sinal-vontade_rep04.mp4,vontade,M10,04,minds,20VontadeSinalizador10-4.mp4,43462006,sim,baixado
pessoaM10_sinal-vontade_rep05.mp4,vontade,M10,05,minds,20VontadeSinalizador10-5.mp4,44377230,sim,baixado
pessoaM11_sinal-vontade_rep01.mp4,vontade,M11,01,minds,20VontadeSinalizador11-1.mp4,85105595,sim,baixado
pessoaM11_sinal-vontade_rep02.mp4,vontade,M11,02,minds,20VontadeSinalizador11-2.mp4,87377860,sim,baixado
pessoaM11_sinal-vontade_rep03.mp4,vontade,M11,03,minds,20VontadeSinalizador11-3.mp4,82016909,sim,baixado
pessoaM11_sinal-vontade_rep04.mp4,vontade,M11,04,minds,20VontadeSinalizador11-4.mp4,95387582,sim,baixado
pessoaM11_sinal-vontade_rep05.mp4,vontade,M11,05,minds,20VontadeSinalizador11-5.mp4,89818355,sim,baixado
pessoaM12_sinal-vontade_rep01.mp4,vontade,M12,01,minds,20VontadeSinalizador12-1.mp4,77558611,sim,baixado
pessoaM12_sinal-vontade_rep02.mp4,vontade,M12,02,minds,20VontadeSinalizador12-2.mp4,70337000,sim,baixado
pessoaM12_sinal-vontade_rep03.mp4,vontade,M12,03,minds,20VontadeSinalizador12-3.mp4,85031542,sim,baixado
pessoaM12_sinal-vontade_rep04.mp4,vontade,M12,04,minds,20VontadeSinalizador12-4.mp4,64445957,sim,baixado
pessoaM12_sinal-vontade_rep05.mp4,vontade,M12,05,minds,20VontadeSinalizador12-5.mp4,82097217,sim,baixado
