destino,sinal,pessoa,fonte,url,bytes
pessoaT002_sinal-piramide_rep01.mp4,piramide,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/piramideSm_Prog001.mp4,44746
pessoaT002_sinal-piranha1_rep01.mp4,piranha1,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/piranha1Sm_Prog001.mp4,42624
pessoaT002_sinal-piranha2_rep01.mp4,piranha2,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/piranha2Sm_Prog001.mp4,32767
pessoaT002_sinal-pirata_rep01.mp4,pirata,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pirataSm_Prog001.mp4,30282
pessoaT002_sinal-pires_rep01.mp4,pires,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/piresSm_Prog001.mp4,41293
pessoaT002_sinal-pirulito_rep01.mp4,pirulito,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pirulitoSm_Prog001.mp4,27213
pessoaT002_sinal-pisar_rep01.mp4,pisar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pisarSm_Prog001.mp4,35797
pessoaT002_sinal-piscina_rep01.mp4,piscina,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/piscinaSm_Prog001.mp4,53358
pessoaT002_sinal-piso_rep01.mp4,piso,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pisoSm_Prog001.mp4,54479
pessoaT002_sinal-pistola_rep01.mp4,pistola,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pistolaSm_Prog001.mp4,30111
pessoaT002_sinal-pitada_rep01.mp4,pitada,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pitadaSm_Prog001.mp4,33962
pessoaT002_sinal-pizza1_rep01.mp4,pizza1,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pizza1Sm_Prog001.mp4,24995
pessoaT002_sinal-pizza2_rep01.mp4,pizza2,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pizza2Sm_Prog001.mp4,35927
pessoaT002_sinal-placa_rep01.mp4,placa,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/placaSm_Prog001.mp4,30414
pessoaT002_sinal-placar_rep01.mp4,placar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/placarSm_Prog001.mp4,33083
pessoaT002_sinal-planejamento_rep01.mp4,planejamento,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/planejamentoSm_Prog001.mp4,44642
pessoaT002_sinal-planejar_rep01.mp4,planejar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/planejarSm_Prog001.mp4,35833
pessoaT002_sinal-planeta_rep01.mp4,planeta,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/planetaSm_Prog001.mp4,36110
pessoaT002_sinal-planilha_rep01.mp4,planilha,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/planilhaSm_Prog001.mp4,44306
pessoaT002_sinal-plano_rep01.mp4,plano,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/planoSm_Prog001.mp4,50403
pessoaT002_sinal-planta1_rep01.mp4,planta1,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/planta1Sm_Prog001.mp4,26853
pessoaT002_sinal-planta2_rep01.mp4,planta2,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/planta2Sm_Prog001.mp4,45841
pessoaT002_sinal-plantacao_rep01.mp4,plantacao,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/plantacaoSm_Prog001.mp4,45550
pessoaT002_sinal-plantar_rep01.mp4,plantar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/plantarSm_Prog001.mp4,29546
pessoaT002_sinal-plastico_rep01.mp4,plastico,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/plasticoSm_Prog001.mp4,26604
pessoaT002_sinal-plastificar_rep01.mp4,plastificar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/plastificarSm_Prog001.mp4,51649
pessoaT002_sinal-plateia_rep01.mp4,plateia,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/plateiaSm_Prog001.mp4,43604
pessoaT002_sinal-po1_rep01.mp4,po1,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/poSm_Prog001.mp4,26023
pessoaT002_sinal-po2_rep01.mp4,po2,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/po2Sm_Prog001.mp4,26690
pessoaT002_sinal-pobre_rep01.mp4,pobre,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pobreSm_Prog001.mp4,37853
pessoaT002_sinal-pobreza_rep01.mp4,pobreza,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pobrezaSm_Prog001.mp4,54024
pessoaT002_sinal-poca_rep01.mp4,poca,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pocaSm_Prog001.mp4,52904
pessoaT002_sinal-poco_rep01.mp4,poco,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pocoSm_Prog001.mp4,57828
pessoaT002_sinal-podar_rep01.mp4,podar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/podarSm_Prog001.mp4,37774
pessoaT002_sinal-poder-nao_rep01.mp4,poder-nao,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/poder-naoSm_Prog001.mp4,32727
pessoaT002_sinal-poder1_rep01.mp4,poder1,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/poder1Sm_Prog001.mp4,40820
pessoaT002_sinal-poder2_rep01.mp4,poder2,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/poder2Sm_Prog001.mp4,40781
pessoaT002_sinal-poderoso_rep01.mp4,poderoso,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/poderosoSm_Prog001.mp4,41020
pessoaT002_sinal-podre_rep01.mp4,podre,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/podreSm_Prog001.mp4,31485
pessoaT002_sinal-poeira_rep01.mp4,poeira,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/poeiraSm_Prog001.mp4,41000
pessoaT002_sinal-poesia_rep01.mp4,poesia,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/poesia2Sm_Prog001.mp4,27946
pessoaT002_sinal-polegar_rep01.mp4,polegar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/polegarSm_Prog001.mp4,31539
pessoaT002_sinal-polemica_rep01.mp4,polemica,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/polemicaSm_Prog001.mp4,46614
pessoaT002_sinal-policia-civil_rep01.mp4,policia-civil,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/policia_civilSm_Prog001.mp4,43201
pessoaT002_sinal-policia-militar_rep01.mp4,policia-militar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/policia_militarSm_Prog001.mp4,40412
pessoaT002_sinal-policial_rep01.mp4,policial,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/policialSm_Prog001.mp4,28497
pessoaT002_sinal-polido_rep01.mp4,polido,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/polidoSm_Prog001.mp4,45358
pessoaT002_sinal-poligamia_rep01.mp4,poligamia,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/poligamiaSm_Prog001.mp4,47585
pessoaT002_sinal-poliglota_rep01.mp4,poliglota,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/poliglotaSm_Prog001.mp4,38016
pessoaT002_sinal-politica_rep01.mp4,politica,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/politicaSm_Prog001.mp4,41121
pessoaT002_sinal-politico_rep01.mp4,politico,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/politicoSm_Prog001.mp4,41121
pessoaT002_sinal-polo1_rep01.mp4,polo1,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/polo1Sm_Prog001.mp4,48662
pessoaT002_sinal-polo2_rep01.mp4,polo2,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/polo2Sm_Prog001.mp4,48360
pessoaT002_sinal-polo3_rep01.mp4,polo3,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/polo3Sm_Prog001.mp4,35035
pessoaT002_sinal-polones_rep01.mp4,polones,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/polonesSm_Prog001.mp4,33120
pessoaT002_sinal-polonia_rep01.mp4,polonia,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/poloniaSm_Prog001.mp4,33120
pessoaT002_sinal-poltrona_rep01.mp4,poltrona,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/poltronaSm_Prog001.mp4,49441
pessoaT002_sinal-poluicao_rep01.mp4,poluicao,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/poluicaoSm_Prog001.mp4,61264
pessoaT002_sinal-poluido_rep01.mp4,poluido,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/poluidoSm_Prog001.mp4,31627
pessoaT002_sinal-polvo_rep01.mp4,polvo,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/polvoSm_Prog001.mp4,47511
pessoaT002_sinal-pomada_rep01.mp4,pomada,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pomadaSm_Prog001.mp4,39404
pessoaT002_sinal-pombo_rep01.mp4,pombo,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pomboSm_Prog001.mp4,39820
pessoaT002_sinal-ponei_rep01.mp4,ponei,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/poneiSm_Prog001.mp4,45745
pessoaT002_sinal-ponta_rep01.mp4,ponta,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pontaSm_Prog001.mp4,37040
pessoaT002_sinal-pontape_rep01.mp4,pontape,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pontapeSm_Prog001.mp4,40031
pessoaT002_sinal-ponte_rep01.mp4,ponte,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ponteSm_Prog001.mp4,40122
pessoaT002_sinal-ponteiro1_rep01.mp4,ponteiro1,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ponteiro1Sm_Prog001.mp4,53250
pessoaT002_sinal-ponteiro2_rep01.mp4,ponteiro2,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ponteiro2Sm_Prog001.mp4,38890
pessoaT002_sinal-ponto-1_rep01.mp4,ponto-1,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ponto-1Sm_Prog001.mp4,33311
pessoaT002_sinal-ponto1_rep01.mp4,ponto1,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ponto1Sm_Prog001.mp4,28158
pessoaT002_sinal-ponto2_rep01.mp4,ponto2,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ponto2Sm_Prog001.mp4,42386
pessoaT002_sinal-ponto3_rep01.mp4,ponto3,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ponto3Sm_Prog001.mp4,45453
pessoaT002_sinal-ponto4_rep01.mp4,ponto4,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ponto4Sm_Prog001.mp4,34111
pessoaT002_sinal-ponto5_rep01.mp4,ponto5,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ponto5Sm_Prog001.mp4,30293
pessoaT002_sinal-ponto6_rep01.mp4,ponto6,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ponto6Sm_Prog001.mp4,38924
pessoaT002_sinal-ponto7_rep01.mp4,ponto7,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ponto7Sm_Prog001.mp4,38428
pessoaT002_sinal-pontuacao_rep01.mp4,pontuacao,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pontuacaoSm_Prog001.mp4,29248
pessoaT002_sinal-pontual_rep01.mp4,pontual,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pontualSm_Prog001.mp4,37395
pessoaT002_sinal-populacao_rep01.mp4,populacao,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/populacaoSm_Prog001.mp4,45578
pessoaT002_sinal-por_rep01.mp4,por,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/porSm_Prog001.mp4,38570
pessoaT002_sinal-por-acaso_rep01.mp4,por-acaso,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/por_acasoSm_Prog001.mp4,25557
pessoaT002_sinal-por-causa_rep01.mp4,por-causa,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/por_causaSm_Prog001.mp4,31403
pessoaT002_sinal-por-do-sol_rep01.mp4,por-do-sol,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/por_de_solSm_Prog001.mp4,48760
pessoaT002_sinal-por-favor_rep01.mp4,por-favor,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/por_favorSm_Prog001.mp4,33779
pessoaT002_sinal-por-isso_rep01.mp4,por-isso,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/por_issoSm_Prog001.mp4,37972
pessoaT002_sinal-porcaria_rep01.mp4,porcaria,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/porcariaSm_Prog001.mp4,33006
pessoaT002_sinal-porcentagem_rep01.mp4,porcentagem,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/porcentagemSm_Prog001.mp4,32089
pessoaT002_sinal-porco_rep01.mp4,porco,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/porcoSm_Prog001.mp4,41682
pessoaT002_sinal-porco-espinho_rep01.mp4,porco-espinho,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/porco-espinhoSm_Prog001.mp4,44794
pessoaT002_sinal-pornografia_rep01.mp4,pornografia,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pornografiaSm_Prog001.mp4,51122
pessoaT002_sinal-porque_rep01.mp4,porque,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/porqueSm_Prog001.mp4,33819
pessoaT002_sinal-porrada_rep01.mp4,porrada,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/porradaSm_Prog001.mp4,50293
pessoaT002_sinal-porre_rep01.mp4,porre,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/porreSm_Prog001.mp4,47072
pessoaT002_sinal-porta-malas_rep01.mp4,porta-malas,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/porta-malaSm_Prog001.mp4,41
pessoaT002_sinal-porta-retrato_rep01.mp4,porta-retrato,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/porta-retratoSm_Prog001.mp4,49264
pessoaT002_sinal-porta1_rep01.mp4,porta1,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/portaSm_Prog001.mp4,34962
pessoaT002_sinal-portao_rep01.mp4,portao,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/portaoSm_Prog001.mp4,51005
pessoaT002_sinal-portao-automatico_rep01.mp4,portao-automatico,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/portao_automaticoSm_Prog001.mp4,48050
pessoaT002_sinal-portaria_rep01.mp4,portaria,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/portariaSm_Prog001.mp4,36021
pessoaT002_sinal-porteiro_rep01.mp4,porteiro,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/porteiroSm_Prog001.mp4,44882
pessoaT002_sinal-porto_rep01.mp4,porto,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/portoSm_Prog001.mp4,48700
pessoaT002_sinal-porto-alegre_rep01.mp4,porto-alegre,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/porto alegreSm_Prog001.mp4,35521
pessoaT002_sinal-porto-velho_rep01.mp4,porto-velho,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/porto_velhoSm_Prog001.mp4,32543
pessoaT002_sinal-portugal_rep01.mp4,portugal,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/portugalSm_Prog001.mp4,33124
pessoaT002_sinal-portugues_rep01.mp4,portugues,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/portuguesSm_Prog001.mp4,33124
pessoaT002_sinal-posicao_rep01.mp4,posicao,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/posicaoSm_Prog001.mp4,31971
pessoaT002_sinal-positivo_rep01.mp4,positivo,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/positivoSm_Prog001.mp4,32090
pessoaT002_sinal-possibilidade_rep01.mp4,possibilidade,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/possibilidadeSm_Prog001.mp4,29895
pessoaT002_sinal-possivel_rep01.mp4,possivel,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/possivelSm_Prog001.mp4,29895
pessoaT002_sinal-poste_rep01.mp4,poste,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/posteSm_Prog001.mp4,36835
pessoaT002_sinal-posterior_rep01.mp4,posterior,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/posteriorSm_Prog001.mp4,33239
pessoaT002_sinal-postico_rep01.mp4,postico,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/posticoSm_Prog001.mp4,49750
pessoaT002_sinal-posto-de-gasolina_rep01.mp4,posto-de-gasolina,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/posto-de-gasolinaSm_Prog001.mp4,41451
pessoaT002_sinal-posto-de-saude_rep01.mp4,posto-de-saude,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/posto_de_saudeSm_Prog001.mp4,39575
pessoaT002_sinal-postura_rep01.mp4,postura,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/posturaSm_Prog001.mp4,33051
pessoaT002_sinal-pote1_rep01.mp4,pote1,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pote1Sm_Prog001.mp4,46635
pessoaT002_sinal-pote2_rep01.mp4,pote2,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pote2Sm_Prog001.mp4,57315
pessoaT002_sinal-potencial_rep01.mp4,potencial,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/potencialSm_Prog001.mp4,30655
pessoaT002_sinal-potente_rep01.mp4,potente,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/potenteSm_Prog001.mp4,53305
pessoaT002_sinal-pouco1_rep01.mp4,pouco1,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pouco1Sm_Prog001.mp4,28306
pessoaT002_sinal-pouco2_rep01.mp4,pouco2,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pouco2Sm_Prog001.mp4,26315
pessoaT002_sinal-poupar1_rep01.mp4,poupar1,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/poupar1Sm_Prog001.mp4,34837
pessoaT002_sinal-poupar2_rep01.mp4,poupar2,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/poupar2Sm_Prog001.mp4,44093
pessoaT002_sinal-pousar_rep01.mp4,pousar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pousarSm_Prog001.mp4,60379
pessoaT002_sinal-povo_rep01.mp4,povo,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/povoSm_Prog001.mp4,46629
pessoaT002_sinal-praca2_rep01.mp4,praca2,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/praca2Sm_Prog001.mp4,36516
pessoaT002_sinal-praca3_rep01.mp4,praca3,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/praca3Sm_Prog001.mp4,39323
pessoaT002_sinal-praia_rep01.mp4,praia,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/praiaSm_Prog001.mp4,42434
pessoaT002_sinal-prancha_rep01.mp4,prancha,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pranchaSm_Prog001.mp4,51731
pessoaT002_sinal-prata_rep01.mp4,prata,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prataSm_Prog001.mp4,29880
pessoaT002_sinal-prateado_rep01.mp4,prateado,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prateadoSm_Prog001.mp4,42908
pessoaT002_sinal-prateleira_rep01.mp4,prateleira,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prateleiraSm_Prog001.mp4,60869
pessoaT002_sinal-pratica_rep01.mp4,pratica,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/praticaSm_Prog001.mp4,43115
pessoaT002_sinal-praticar_rep01.mp4,praticar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/praticarSm_Prog001.mp4,36488
pessoaT002_sinal-prato_rep01.mp4,prato,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pratoSm_Prog001.mp4,35108
pessoaT002_sinal-prazer1_rep01.mp4,prazer1,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prazer1Sm_Prog001.mp4,34579
pessoaT002_sinal-prazer2_rep01.mp4,prazer2,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prazer2Sm_Prog001.mp4,37329
pessoaT002_sinal-prazer3_rep01.mp4,prazer3,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prazer3Sm_Prog001.mp4,33602
pessoaT002_sinal-prazo1_rep01.mp4,prazo1,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prazo1Sm_Prog001.mp4,46353
pessoaT002_sinal-prazo2_rep01.mp4,prazo2,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prazo2Sm_Prog001.mp4,36766
pessoaT002_sinal-precario_rep01.mp4,precario,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/precarioSm_Prog001.mp4,41781
pessoaT002_sinal-prece_rep01.mp4,prece,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/preceSm_Prog001.mp4,36563
pessoaT002_sinal-precioso_rep01.mp4,precioso,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/preciosoSm_Prog001.mp4,39497
pessoaT002_sinal-precipitar_rep01.mp4,precipitar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/precipitarSm_Prog001.mp4,35320
pessoaT002_sinal-precisao_rep01.mp4,precisao,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/precisaoSm_Prog001.mp4,44632
pessoaT002_sinal-precisar_rep01.mp4,precisar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/precisarSm_Prog001.mp4,39791
pessoaT002_sinal-preco_rep01.mp4,preco,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/precoSm_Prog001.mp4,23163
pessoaT002_sinal-precoce_rep01.mp4,precoce,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/precoceSm_Prog001.mp4,38784
pessoaT002_sinal-preconceito_rep01.mp4,preconceito,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/preconceitoSm_Prog001.mp4,41966
pessoaT002_sinal-predio1_rep01.mp4,predio1,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/predioSm_Prog001.mp4,41986
pessoaT002_sinal-predio2_rep01.mp4,predio2,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/predio2Sm_Prog001.mp4,58435
pessoaT002_sinal-preencher_rep01.mp4,preencher,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/preencherSm_Prog001.mp4,42662
